product_name,period,vintage,publication_date,price_type,price ,,,
Biodiesel RIN,Current Year,2014,3/14/14,Low,0.63,,,
Biodiesel RIN,Current Year,2014,3/14/14,High,0.66,,,
Biodiesel RIN,Current Year,2014,3/14/14,Average,0.645,,,
Biodiesel RIN,Current Year,2014,3/17/14,Low,0.64,,,
Biodiesel RIN,Current Year,2014,3/17/14,High,0.65,,,
Biodiesel RIN,Current Year,2014,3/17/14,Average,0.645,,,
Biodiesel RIN,Current Year,2014,3/18/14,Low,0.64,,,
Biodiesel RIN,Current Year,2014,3/18/14,High,0.66,,,
Biodiesel RIN,Current Year,2014,3/18/14,Average,0.65,,,
Biodiesel RIN,Current Year,2014,3/19/14,Low,0.66,,,
Biodiesel RIN,Current Year,2014,3/19/14,High,0.68,,,
Biodiesel RIN,Current Year,2014,3/19/14,Average,0.67,,,
Biodiesel RIN,Current Year,2014,3/20/14,Low,0.67,,,
Biodiesel RIN,Current Year,2014,3/20/14,High,0.7,,,
Biodiesel RIN,Current Year,2014,3/20/14,Average,0.685,,,
Biodiesel RIN,Current Year,2014,3/21/14,Low,0.65,,,
Biodiesel RIN,Current Year,2014,3/21/14,High,0.67,,,
Biodiesel RIN,Current Year,2014,3/21/14,Average,0.66,,,
Biodiesel RIN,Current Year,2014,3/24/14,Low,0.64,,,
Biodiesel RIN,Current Year,2014,3/24/14,High,0.67,,,
Biodiesel RIN,Current Year,2014,3/24/14,Average,0.655,,,
Biodiesel RIN,Current Year,2014,3/25/14,Low,0.65,,,
Biodiesel RIN,Current Year,2014,3/25/14,High,0.67,,,
Biodiesel RIN,Current Year,2014,3/25/14,Average,0.66,,,
Biodiesel RIN,Current Year,2014,3/26/14,Low,0.65,,,
Biodiesel RIN,Current Year,2014,3/26/14,High,0.66,,,
Biodiesel RIN,Current Year,2014,3/26/14,Average,0.655,,,
Biodiesel RIN,Current Year,2014,3/27/14,Low,0.63,,,
Biodiesel RIN,Current Year,2014,3/27/14,High,0.65,,,
Biodiesel RIN,Current Year,2014,3/27/14,Average,0.64,,,
Biodiesel RIN,Current Year,2014,3/28/14,Low,0.63,,,
Biodiesel RIN,Current Year,2014,3/28/14,High,0.65,,,
Biodiesel RIN,Current Year,2014,3/28/14,Average,0.64,,,
Biodiesel RIN,Current Year,2014,3/31/14,Low,0.64,,,
Biodiesel RIN,Current Year,2014,3/31/14,High,0.66,,,
Biodiesel RIN,Current Year,2014,3/31/14,Average,0.65,,,
Biodiesel RIN,Current Year,2014,4/1/14,Low,0.64,,,
Biodiesel RIN,Current Year,2014,4/1/14,High,0.66,,,
Biodiesel RIN,Current Year,2014,4/1/14,Average,0.65,,,
Biodiesel RIN,Current Year,2014,4/2/14,Low,0.64,,,
Biodiesel RIN,Current Year,2014,4/2/14,High,0.66,,,
Biodiesel RIN,Current Year,2014,4/2/14,Average,0.65,,,
Biodiesel RIN,Current Year,2014,4/3/14,Low,0.63,,,
Biodiesel RIN,Current Year,2014,4/3/14,High,0.67,,,
Biodiesel RIN,Current Year,2014,4/3/14,Average,0.65,,,
Biodiesel RIN,Current Year,2014,4/4/14,Low,0.64,,,
Biodiesel RIN,Current Year,2014,4/4/14,High,0.65,,,
Biodiesel RIN,Current Year,2014,4/4/14,Average,0.645,,,
Biodiesel RIN,Current Year,2014,4/7/14,Low,0.63,,,
Biodiesel RIN,Current Year,2014,4/7/14,High,0.66,,,
Biodiesel RIN,Current Year,2014,4/7/14,Average,0.645,,,
Biodiesel RIN,Current Year,2014,4/8/14,Low,0.62,,,
Biodiesel RIN,Current Year,2014,4/8/14,High,0.64,,,
Biodiesel RIN,Current Year,2014,4/8/14,Average,0.63,,,
Biodiesel RIN,Current Year,2014,4/9/14,Low,0.615,,,
Biodiesel RIN,Current Year,2014,4/9/14,High,0.65,,,
Biodiesel RIN,Current Year,2014,4/9/14,Average,0.6325,,,
Biodiesel RIN,Current Year,2014,4/10/14,Low,0.6,,,
Biodiesel RIN,Current Year,2014,4/10/14,High,0.64,,,
Biodiesel RIN,Current Year,2014,4/10/14,Average,0.62,,,
Biodiesel RIN,Current Year,2014,4/11/14,Low,0.58,,,
Biodiesel RIN,Current Year,2014,4/11/14,High,0.59,,,
Biodiesel RIN,Current Year,2014,4/11/14,Average,0.585,,,
Biodiesel RIN,Current Year,2014,4/14/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,4/14/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,4/14/14,Average,0.565,,,
Biodiesel RIN,Current Year,2014,4/15/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,4/15/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,4/15/14,Average,0.56,,,
Biodiesel RIN,Current Year,2014,4/16/14,Low,0.57,,,
Biodiesel RIN,Current Year,2014,4/16/14,High,0.59,,,
Biodiesel RIN,Current Year,2014,4/16/14,Average,0.58,,,
Biodiesel RIN,Current Year,2014,4/17/14,Low,0.57,,,
Biodiesel RIN,Current Year,2014,4/17/14,High,0.59,,,
Biodiesel RIN,Current Year,2014,4/17/14,Average,0.58,,,
Biodiesel RIN,Current Year,2014,4/21/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,4/21/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,4/21/14,Average,0.57,,,
Biodiesel RIN,Current Year,2014,4/22/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,4/22/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,4/22/14,Average,0.56,,,
Biodiesel RIN,Current Year,2014,4/23/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,4/23/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,4/23/14,Average,0.565,,,
Biodiesel RIN,Current Year,2014,4/24/14,Low,0.54,,,
Biodiesel RIN,Current Year,2014,4/24/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,4/24/14,Average,0.545,,,
Biodiesel RIN,Current Year,2014,4/25/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,4/25/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,4/25/14,Average,0.535,,,
Biodiesel RIN,Current Year,2014,4/28/14,Low,0.525,,,
Biodiesel RIN,Current Year,2014,4/28/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,4/28/14,Average,0.5375,,,
Biodiesel RIN,Current Year,2014,4/29/14,Low,0.495,,,
Biodiesel RIN,Current Year,2014,4/29/14,High,0.52,,,
Biodiesel RIN,Current Year,2014,4/29/14,Average,0.5075,,,
Biodiesel RIN,Current Year,2014,4/30/14,Low,0.5,,,
Biodiesel RIN,Current Year,2014,4/30/14,High,0.51,,,
Biodiesel RIN,Current Year,2014,4/30/14,Average,0.505,,,
Biodiesel RIN,Current Year,2014,5/1/14,Low,0.51,,,
Biodiesel RIN,Current Year,2014,5/1/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,5/1/14,Average,0.52,,,
Biodiesel RIN,Current Year,2014,5/2/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,5/2/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,5/2/14,Average,0.525,,,
Biodiesel RIN,Current Year,2014,5/5/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,5/5/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,5/5/14,Average,0.525,,,
Biodiesel RIN,Current Year,2014,5/6/14,Low,0.525,,,
Biodiesel RIN,Current Year,2014,5/6/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,5/6/14,Average,0.5325,,,
Biodiesel RIN,Current Year,2014,5/7/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,5/7/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,5/7/14,Average,0.525,,,
Biodiesel RIN,Current Year,2014,5/8/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,5/8/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,5/8/14,Average,0.535,,,
Biodiesel RIN,Current Year,2014,5/9/14,Low,0.545,,,
Biodiesel RIN,Current Year,2014,5/9/14,High,0.555,,,
Biodiesel RIN,Current Year,2014,5/9/14,Average,0.55,,,
Biodiesel RIN,Current Year,2014,5/12/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,5/12/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,5/12/14,Average,0.57,,,
Biodiesel RIN,Current Year,2014,5/13/14,Low,0.565,,,
Biodiesel RIN,Current Year,2014,5/13/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,5/13/14,Average,0.5725,,,
Biodiesel RIN,Current Year,2014,5/14/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,5/14/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,5/14/14,Average,0.565,,,
Biodiesel RIN,Current Year,2014,5/15/14,Low,0.57,,,
Biodiesel RIN,Current Year,2014,5/15/14,High,0.59,,,
Biodiesel RIN,Current Year,2014,5/15/14,Average,0.58,,,
Biodiesel RIN,Current Year,2014,5/16/14,Low,0.58,,,
Biodiesel RIN,Current Year,2014,5/16/14,High,0.6,,,
Biodiesel RIN,Current Year,2014,5/16/14,Average,0.59,,,
Biodiesel RIN,Current Year,2014,5/19/14,Low,0.59,,,
Biodiesel RIN,Current Year,2014,5/19/14,High,0.6,,,
Biodiesel RIN,Current Year,2014,5/19/14,Average,0.595,,,
Biodiesel RIN,Current Year,2014,5/20/14,Low,0.58,,,
Biodiesel RIN,Current Year,2014,5/20/14,High,0.6,,,
Biodiesel RIN,Current Year,2014,5/20/14,Average,0.59,,,
Biodiesel RIN,Current Year,2014,5/21/14,Low,0.565,,,
Biodiesel RIN,Current Year,2014,5/21/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,5/21/14,Average,0.5725,,,
Biodiesel RIN,Current Year,2014,5/22/14,Low,0.57,,,
Biodiesel RIN,Current Year,2014,5/22/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,5/22/14,Average,0.575,,,
Biodiesel RIN,Current Year,2014,5/23/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,5/23/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,5/23/14,Average,0.57,,,
Biodiesel RIN,Current Year,2014,5/27/14,Low,0.565,,,
Biodiesel RIN,Current Year,2014,5/27/14,High,0.6,,,
Biodiesel RIN,Current Year,2014,5/27/14,Average,0.5825,,,
Biodiesel RIN,Current Year,2014,5/28/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,5/28/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,5/28/14,Average,0.57,,,
Biodiesel RIN,Current Year,2014,5/29/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,5/29/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,5/29/14,Average,0.56,,,
Biodiesel RIN,Current Year,2014,5/30/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,5/30/14,High,0.56,,,
Biodiesel RIN,Current Year,2014,5/30/14,Average,0.555,,,
Biodiesel RIN,Current Year,2014,6/2/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,6/2/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,6/2/14,Average,0.54,,,
Biodiesel RIN,Current Year,2014,6/3/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,6/3/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,6/3/14,Average,0.54,,,
Biodiesel RIN,Current Year,2014,6/4/14,Low,0.515,,,
Biodiesel RIN,Current Year,2014,6/4/14,High,0.525,,,
Biodiesel RIN,Current Year,2014,6/4/14,Average,0.52,,,
Biodiesel RIN,Current Year,2014,6/5/14,Low,0.525,,,
Biodiesel RIN,Current Year,2014,6/5/14,High,0.535,,,
Biodiesel RIN,Current Year,2014,6/5/14,Average,0.53,,,
Biodiesel RIN,Current Year,2014,6/6/14,Low,0.51,,,
Biodiesel RIN,Current Year,2014,6/6/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,6/6/14,Average,0.52,,,
Biodiesel RIN,Current Year,2014,6/9/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,6/9/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,6/9/14,Average,0.54,,,
Biodiesel RIN,Current Year,2014,6/10/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,6/10/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,6/10/14,Average,0.565,,,
Biodiesel RIN,Current Year,2014,6/11/14,Low,0.545,,,
Biodiesel RIN,Current Year,2014,6/11/14,High,0.555,,,
Biodiesel RIN,Current Year,2014,6/11/14,Average,0.55,,,
Biodiesel RIN,Current Year,2014,6/12/14,Low,0.535,,,
Biodiesel RIN,Current Year,2014,6/12/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,6/12/14,Average,0.5425,,,
Biodiesel RIN,Current Year,2014,6/13/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,6/13/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,6/13/14,Average,0.53,,,
Biodiesel RIN,Current Year,2014,6/16/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,6/16/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,6/16/14,Average,0.54,,,
Biodiesel RIN,Current Year,2014,6/17/14,Low,0.525,,,
Biodiesel RIN,Current Year,2014,6/17/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,6/17/14,Average,0.5325,,,
Biodiesel RIN,Current Year,2014,6/18/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,6/18/14,High,0.56,,,
Biodiesel RIN,Current Year,2014,6/18/14,Average,0.54,,,
Biodiesel RIN,Current Year,2014,6/19/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,6/19/14,High,0.62,,,
Biodiesel RIN,Current Year,2014,6/19/14,Average,0.585,,,
Biodiesel RIN,Current Year,2014,6/20/14,Low,0.62,,,
Biodiesel RIN,Current Year,2014,6/20/14,High,0.67,,,
Biodiesel RIN,Current Year,2014,6/20/14,Average,0.645,,,
Biodiesel RIN,Current Year,2014,6/23/14,Low,0.58,,,
Biodiesel RIN,Current Year,2014,6/23/14,High,0.6,,,
Biodiesel RIN,Current Year,2014,6/23/14,Average,0.59,,,
Biodiesel RIN,Current Year,2014,6/24/14,Low,0.6,,,
Biodiesel RIN,Current Year,2014,6/24/14,High,0.61,,,
Biodiesel RIN,Current Year,2014,6/24/14,Average,0.605,,,
Biodiesel RIN,Current Year,2014,6/25/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,6/25/14,High,0.59,,,
Biodiesel RIN,Current Year,2014,6/25/14,Average,0.575,,,
Biodiesel RIN,Current Year,2014,6/26/14,Low,0.57,,,
Biodiesel RIN,Current Year,2014,6/26/14,High,0.59,,,
Biodiesel RIN,Current Year,2014,6/26/14,Average,0.58,,,
Biodiesel RIN,Current Year,2014,6/27/14,Low,0.57,,,
Biodiesel RIN,Current Year,2014,6/27/14,High,0.6,,,
Biodiesel RIN,Current Year,2014,6/27/14,Average,0.585,,,
Biodiesel RIN,Current Year,2014,6/30/14,Low,0.58,,,
Biodiesel RIN,Current Year,2014,6/30/14,High,0.59,,,
Biodiesel RIN,Current Year,2014,6/30/14,Average,0.585,,,
Biodiesel RIN,Current Year,2014,7/1/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,7/1/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,7/1/14,Average,0.57,,,
Biodiesel RIN,Current Year,2014,7/2/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,7/2/14,High,0.565,,,
Biodiesel RIN,Current Year,2014,7/2/14,Average,0.5575,,,
Biodiesel RIN,Current Year,2014,7/3/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,7/3/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,7/3/14,Average,0.565,,,
Biodiesel RIN,Current Year,2014,7/7/14,Low,0.565,,,
Biodiesel RIN,Current Year,2014,7/7/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,7/7/14,Average,0.5725,,,
Biodiesel RIN,Current Year,2014,7/8/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,7/8/14,High,0.565,,,
Biodiesel RIN,Current Year,2014,7/8/14,Average,0.5575,,,
Biodiesel RIN,Current Year,2014,7/9/14,Low,0.535,,,
Biodiesel RIN,Current Year,2014,7/9/14,High,0.56,,,
Biodiesel RIN,Current Year,2014,7/9/14,Average,0.5475,,,
Biodiesel RIN,Current Year,2014,7/10/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,7/10/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,7/10/14,Average,0.525,,,
Biodiesel RIN,Current Year,2014,7/11/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,7/11/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,7/11/14,Average,0.53,,,
Biodiesel RIN,Current Year,2014,7/14/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,7/14/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,7/14/14,Average,0.525,,,
Biodiesel RIN,Current Year,2014,7/15/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,7/15/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,7/15/14,Average,0.525,,,
Biodiesel RIN,Current Year,2014,7/16/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,7/16/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,7/16/14,Average,0.525,,,
Biodiesel RIN,Current Year,2014,7/17/14,Low,0.54,,,
Biodiesel RIN,Current Year,2014,7/17/14,High,0.56,,,
Biodiesel RIN,Current Year,2014,7/17/14,Average,0.55,,,
Biodiesel RIN,Current Year,2014,7/18/14,Low,0.54,,,
Biodiesel RIN,Current Year,2014,7/18/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,7/18/14,Average,0.545,,,
Biodiesel RIN,Current Year,2014,7/21/14,Low,0.54,,,
Biodiesel RIN,Current Year,2014,7/21/14,High,0.56,,,
Biodiesel RIN,Current Year,2014,7/21/14,Average,0.55,,,
Biodiesel RIN,Current Year,2014,7/22/14,Low,0.545,,,
Biodiesel RIN,Current Year,2014,7/22/14,High,0.555,,,
Biodiesel RIN,Current Year,2014,7/22/14,Average,0.55,,,
Biodiesel RIN,Current Year,2014,7/23/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,7/23/14,High,0.56,,,
Biodiesel RIN,Current Year,2014,7/23/14,Average,0.555,,,
Biodiesel RIN,Current Year,2014,7/24/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,7/24/14,High,0.575,,,
Biodiesel RIN,Current Year,2014,7/24/14,Average,0.5625,,,
Biodiesel RIN,Current Year,2014,7/25/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,7/25/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,7/25/14,Average,0.565,,,
Biodiesel RIN,Current Year,2014,7/28/14,Low,0.555,,,
Biodiesel RIN,Current Year,2014,7/28/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,7/28/14,Average,0.5625,,,
Biodiesel RIN,Current Year,2014,7/29/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,7/29/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,7/29/14,Average,0.565,,,
Biodiesel RIN,Current Year,2014,7/30/14,Low,0.565,,,
Biodiesel RIN,Current Year,2014,7/30/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,7/30/14,Average,0.5675,,,
Biodiesel RIN,Current Year,2014,7/31/14,Low,0.55,,,
Biodiesel RIN,Current Year,2014,7/31/14,High,0.56,,,
Biodiesel RIN,Current Year,2014,7/31/14,Average,0.555,,,
Biodiesel RIN,Current Year,2014,8/1/14,Low,0.545,,,
Biodiesel RIN,Current Year,2014,8/1/14,High,0.56,,,
Biodiesel RIN,Current Year,2014,8/1/14,Average,0.5525,,,
Biodiesel RIN,Current Year,2014,8/4/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,8/4/14,High,0.565,,,
Biodiesel RIN,Current Year,2014,8/4/14,Average,0.5625,,,
Biodiesel RIN,Current Year,2014,8/5/14,Low,0.57,,,
Biodiesel RIN,Current Year,2014,8/5/14,High,0.59,,,
Biodiesel RIN,Current Year,2014,8/5/14,Average,0.58,,,
Biodiesel RIN,Current Year,2014,8/6/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,8/6/14,High,0.565,,,
Biodiesel RIN,Current Year,2014,8/6/14,Average,0.5625,,,
Biodiesel RIN,Current Year,2014,8/7/14,Low,0.565,,,
Biodiesel RIN,Current Year,2014,8/7/14,High,0.58,,,
Biodiesel RIN,Current Year,2014,8/7/14,Average,0.5725,,,
Biodiesel RIN,Current Year,2014,8/8/14,Low,0.56,,,
Biodiesel RIN,Current Year,2014,8/8/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,8/8/14,Average,0.565,,,
Biodiesel RIN,Current Year,2014,8/11/14,Low,0.5575,,,
Biodiesel RIN,Current Year,2014,8/11/14,High,0.565,,,
Biodiesel RIN,Current Year,2014,8/11/14,Average,0.5613,,,
Biodiesel RIN,Current Year,2014,8/12/14,Low,0.535,,,
Biodiesel RIN,Current Year,2014,8/12/14,High,0.57,,,
Biodiesel RIN,Current Year,2014,8/12/14,Average,0.5525,,,
Biodiesel RIN,Current Year,2014,8/13/14,Low,0.54,,,
Biodiesel RIN,Current Year,2014,8/13/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,8/13/14,Average,0.545,,,
Biodiesel RIN,Current Year,2014,8/14/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/14/14,High,0.535,,,
Biodiesel RIN,Current Year,2014,8/14/14,Average,0.5325,,,
Biodiesel RIN,Current Year,2014,8/15/14,Low,0.525,,,
Biodiesel RIN,Current Year,2014,8/15/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,8/15/14,Average,0.5275,,,
Biodiesel RIN,Current Year,2014,8/18/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/18/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,8/18/14,Average,0.535,,,
Biodiesel RIN,Current Year,2014,8/19/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/19/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,8/19/14,Average,0.535,,,
Biodiesel RIN,Current Year,2014,8/20/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/20/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,8/20/14,Average,0.535,,,
Biodiesel RIN,Current Year,2014,8/21/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/21/14,High,0.545,,,
Biodiesel RIN,Current Year,2014,8/21/14,Average,0.5375,,,
Biodiesel RIN,Current Year,2014,8/22/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/22/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,8/22/14,Average,0.535,,,
Biodiesel RIN,Current Year,2014,8/25/14,Low,0.535,,,
Biodiesel RIN,Current Year,2014,8/25/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,8/25/14,Average,0.5375,,,
Biodiesel RIN,Current Year,2014,8/26/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/26/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,8/26/14,Average,0.535,,,
Biodiesel RIN,Current Year,2014,8/27/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/27/14,High,0.535,,,
Biodiesel RIN,Current Year,2014,8/27/14,Average,0.5325,,,
Biodiesel RIN,Current Year,2014,8/28/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/28/14,High,0.54,,,
Biodiesel RIN,Current Year,2014,8/28/14,Average,0.535,,,
Biodiesel RIN,Current Year,2014,8/29/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,8/29/14,High,0.535,,,
Biodiesel RIN,Current Year,2014,8/29/14,Average,0.5325,,,
Biodiesel RIN,Current Year,2014,9/2/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,9/2/14,High,0.535,,,
Biodiesel RIN,Current Year,2014,9/2/14,Average,0.5325,,,
Biodiesel RIN,Current Year,2014,9/3/14,Low,0.53,,,
Biodiesel RIN,Current Year,2014,9/3/14,High,0.55,,,
Biodiesel RIN,Current Year,2014,9/3/14,Average,0.54,,,
Biodiesel RIN,Current Year,2014,9/4/14,Low,0.525,,,
Biodiesel RIN,Current Year,2014,9/4/14,High,0.53,,,
Biodiesel RIN,Current Year,2014,9/4/14,Average,0.5275,,,
Biodiesel RIN,Current Year,2014,9/5/14,Low,0.52,,,
Biodiesel RIN,Current Year,2014,9/5/14,High,0.535,,,
Biodiesel RIN,Current Year,2014,9/5/14,Average,0.5275,,,
Biodiesel RIN,Current Year,2014,9/8/14,Low,0.515,,,
Biodiesel RIN,Current Year,2014,9/8/14,High,0.52,,,
Biodiesel RIN,Current Year,2014,9/8/14,Average,0.5175,,,
Biodiesel RIN,Current Year,2014,9/9/14,Low,0.5,,,
Biodiesel RIN,Current Year,2014,9/9/14,High,0.515,,,
Biodiesel RIN,Current Year,2014,9/9/14,Average,0.5075,,,
Biodiesel RIN,Current Year,2014,9/10/14,Low,0.4925,,,
Biodiesel RIN,Current Year,2014,9/10/14,High,0.4975,,,
Biodiesel RIN,Current Year,2014,9/10/14,Average,0.495,,,
Biodiesel RIN,Current Year,2014,9/11/14,Low,0.48,,,
Biodiesel RIN,Current Year,2014,9/11/14,High,0.4875,,,
Biodiesel RIN,Current Year,2014,9/11/14,Average,0.4838,,,
Biodiesel RIN,Current Year,2014,9/12/14,Low,0.475,,,
Biodiesel RIN,Current Year,2014,9/12/14,High,0.49,,,
Biodiesel RIN,Current Year,2014,9/12/14,Average,0.4825,,,
Biodiesel RIN,Current Year,2014,9/15/14,Low,0.4825,,,
Biodiesel RIN,Current Year,2014,9/15/14,High,0.4875,,,
Biodiesel RIN,Current Year,2014,9/15/14,Average,0.485,,,
Biodiesel RIN,Current Year,2014,9/16/14,Low,0.485,,,
Biodiesel RIN,Current Year,2014,9/16/14,High,0.495,,,
Biodiesel RIN,Current Year,2014,9/16/14,Average,0.49,,,
Biodiesel RIN,Current Year,2014,9/17/14,Low,0.485,,,
Biodiesel RIN,Current Year,2014,9/17/14,High,0.495,,,
Biodiesel RIN,Current Year,2014,9/17/14,Average,0.49,,,
Biodiesel RIN,Current Year,2014,9/18/14,Low,0.485,,,
Biodiesel RIN,Current Year,2014,9/18/14,High,0.495,,,
Biodiesel RIN,Current Year,2014,9/18/14,Average,0.49,,,
Biodiesel RIN,Current Year,2014,9/19/14,Low,0.4875,,,
Biodiesel RIN,Current Year,2014,9/19/14,High,0.49,,,
Biodiesel RIN,Current Year,2014,9/19/14,Average,0.4888,,,
Biodiesel RIN,Current Year,2014,9/22/14,Low,0.4925,,,
Biodiesel RIN,Current Year,2014,9/22/14,High,0.5,,,
Biodiesel RIN,Current Year,2014,9/22/14,Average,0.4963,,,
Biodiesel RIN,Current Year,2014,9/23/14,Low,0.4975,,,
Biodiesel RIN,Current Year,2014,9/23/14,High,0.5025,,,
Biodiesel RIN,Current Year,2014,9/23/14,Average,0.5,,,
Biodiesel RIN,Current Year,2014,9/24/14,Low,0.495,,,
Biodiesel RIN,Current Year,2014,9/24/14,High,0.505,,,
Biodiesel RIN,Current Year,2014,9/24/14,Average,0.5,,,
Biodiesel RIN,Current Year,2014,9/25/14,Low,0.4975,,,
Biodiesel RIN,Current Year,2014,9/25/14,High,0.5075,,,
Biodiesel RIN,Current Year,2014,9/25/14,Average,0.5025,,,
Biodiesel RIN,Current Year,2014,9/26/14,Low,0.495,,,
Biodiesel RIN,Current Year,2014,9/26/14,High,0.51,,,
